open,high,low,close,volume,vwap,timestamp,transactions
285.825,286.0868,285.76,286.05,31588.0,285.931,2024-03-18 15:20:00,824
286.055,286.055,285.84,285.97,23875.0,285.9524,2024-03-18 15:25:00,778
285.925,285.925,285.5979,285.645,23510.0,285.8273,2024-03-18 15:30:00,757
285.5888,285.71,285.52,285.6,13768.0,285.6342,2024-03-18 15:35:00,560
285.61,285.97,285.61,285.955,23406.0,285.7946,2024-03-18 15:40:00,649
285.98,286.01,285.855,285.91,29448.0,285.9367,2024-03-18 15:45:00,844
285.92,285.98,285.8,285.905,25898.0,285.9091,2024-03-18 15:50:00,678
285.94,286.08,285.895,285.92,16042.0,285.9546,2024-03-18 15:55:00,564
285.93,285.965,285.73,285.73,23515.0,285.8719,2024-03-18 16:00:00,669
285.7,285.87,285.66,285.87,23498.0,285.7851,2024-03-18 16:05:00,569
285.855,285.97,285.77,285.97,16288.0,285.8501,2024-03-18 16:10:00,610
285.965,286.04,285.92,286.01,14376.0,285.9757,2024-03-18 16:15:00,500
286.03,286.07,285.85,285.8601,19586.0,285.9886,2024-03-18 16:20:00,588
285.89,286.0699,285.82,285.965,37017.0,285.9553,2024-03-18 16:25:00,1065
285.96,286.08,285.94,285.99,31246.0,285.9971,2024-03-18 16:30:00,783
285.93,285.93,285.675,285.68,20592.0,285.8261,2024-03-18 16:35:00,533
285.7,285.755,285.6036,285.75,13691.0,285.6653,2024-03-18 16:40:00,463
285.75,285.7838,285.64,285.65,17529.0,285.7086,2024-03-18 16:45:00,539
285.64,285.735,285.47,285.73,17292.0,285.5952,2024-03-18 16:50:00,559
285.7,285.71,285.58,285.58,22557.0,285.6494,2024-03-18 16:55:00,569
285.56,285.82,285.53,285.74,22909.0,285.6865,2024-03-18 17:00:00,576
285.68,285.97,285.68,285.8518,33701.0,285.8696,2024-03-18 17:05:00,562
285.86,286.0093,285.86,285.97,16738.0,285.9641,2024-03-18 17:10:00,552
285.96,286.1,285.94,286.031,25239.0,286.0112,2024-03-18 17:15:00,670
286.03,286.13,285.94,286.03,37977.0,286.0305,2024-03-18 17:20:00,687
286.04,286.18,286.02,286.18,18423.0,286.0848,2024-03-18 17:25:00,678
286.2175,286.23,285.95,285.9701,22246.0,286.0913,2024-03-18 17:30:00,634
285.97,285.97,285.67,285.68,27239.0,285.7906,2024-03-18 17:35:00,708
285.695,285.71,285.45,285.53,19504.0,285.5476,2024-03-18 17:40:00,626
285.56,285.6092,285.33,285.39,24934.0,285.4515,2024-03-18 17:45:00,591
285.41,285.48,285.3325,285.41,24309.0,285.3991,2024-03-18 17:50:00,604
285.39,285.48,285.305,285.41,25364.0,285.3946,2024-03-18 17:55:00,645
285.405,285.47,285.32,285.425,23849.0,285.3788,2024-03-18 18:00:00,637
285.45,285.5,285.32,285.5,32807.0,285.4025,2024-03-18 18:05:00,669
285.51,285.71,285.44,285.4625,20340.0,285.583,2024-03-18 18:10:00,629
285.465,285.74,285.46,285.74,19149.0,285.6418,2024-03-18 18:15:00,628
285.75,285.87,285.74,285.86,40403.0,285.7757,2024-03-18 18:20:00,890
285.86,286.08,285.85,286.06,28903.0,285.9809,2024-03-18 18:25:00,790
286.04,286.04,285.85,285.935,34161.0,285.9595,2024-03-18 18:30:00,835
285.92,285.98,285.87,285.92,22730.0,285.915,2024-03-18 18:35:00,668
285.92,285.9253,285.47,285.56,42784.0,285.6768,2024-03-18 18:40:00,969
285.55,285.7,285.485,285.7,31253.0,285.5846,2024-03-18 18:45:00,875
285.72,285.847,285.69,285.83,35932.0,285.7428,2024-03-18 18:50:00,827
285.8,285.89,285.74,285.88,23894.0,285.8011,2024-03-18 18:55:00,680
285.85,285.96,285.8309,285.87,23737.0,285.8908,2024-03-18 19:00:00,682
285.86,286.0,285.79,285.95,21384.0,285.9071,2024-03-18 19:05:00,728
285.93,285.98,285.86,285.9,25694.0,285.9319,2024-03-18 19:10:00,738
285.91,285.9567,285.79,285.86,32569.0,285.8876,2024-03-18 19:15:00,833
285.83,285.92,285.77,285.86,48381.0,285.8461,2024-03-18 19:20:00,919
285.86,285.94,285.79,285.865,47761.0,285.8816,2024-03-18 19:25:00,1149
285.865,286.08,285.85,285.93,43064.0,285.9538,2024-03-18 19:30:00,1151
285.93,285.95,285.78,285.78,39528.0,285.8519,2024-03-18 19:35:00,1055
285.79,285.84,285.7,285.83,49273.0,285.7849,2024-03-18 19:40:00,1255
285.83,285.9121,285.75,285.81,58529.0,285.8047,2024-03-18 19:45:00,1529
285.82,285.83,285.54,285.58,93364.0,285.6547,2024-03-18 19:50:00,2327
285.6,285.615,284.88,285.08,295933.0,285.1252,2024-03-18 19:55:00,5166
285.05,285.11,285.05,285.05,79906.0,285.0508,2024-03-18 20:00:00,96
285.05,285.05,285.05,285.05,8467.0,285.0501,2024-03-18 20:05:00,2
285.05,285.6,285.05,285.6,3809.0,285.0791,2024-03-18 20:10:00,3
286.11,286.11,286.11,286.11,104.0,286.1093,2024-03-18 20:25:00,3
284.6,284.6,284.6,284.6,451.0,284.5978,2024-03-19 11:00:00,5
284.55,284.55,284.55,284.55,203.0,284.6828,2024-03-19 12:00:00,42
284.74,284.74,284.74,284.74,153.0,284.7409,2024-03-19 13:00:00,3
285.44,285.44,285.44,285.44,489.0,285.4259,2024-03-19 13:10:00,18
285.59,285.59,285.59,285.59,102.0,285.5833,2024-03-19 13:15:00,2
286.89,286.89,286.89,286.89,269.0,286.8125,2024-03-19 13:25:00,9
286.66,286.735,285.3622,285.465,102344.0,286.3113,2024-03-19 13:30:00,1470
285.59,285.945,285.45,285.53,49537.0,285.6226,2024-03-19 13:35:00,1021
285.58,286.18,285.5512,285.88,43703.0,285.9011,2024-03-19 13:40:00,1027
285.85,286.05,285.535,285.58,32007.0,285.7474,2024-03-19 13:45:00,965
285.55,286.04,285.49,285.73,36102.0,285.7404,2024-03-19 13:50:00,918
285.77,286.11,285.77,285.865,46659.0,285.9417,2024-03-19 13:55:00,1265
285.865,285.96,285.7,285.7,31667.0,285.871,2024-03-19 14:00:00,951
285.65,285.67,285.43,285.49,33902.0,285.5469,2024-03-19 14:05:00,1116
285.48,285.75,285.48,285.72,35955.0,285.6017,2024-03-19 14:10:00,798
285.69,285.825,285.6,285.825,40483.0,285.7179,2024-03-19 14:15:00,784
285.81,286.035,285.81,286.0246,28936.0,285.897,2024-03-19 14:20:00,797
286.025,286.15,285.86,285.89,40992.0,286.0287,2024-03-19 14:25:00,932
285.9557,286.17,285.85,285.96,41929.0,286.0203,2024-03-19 14:30:00,837
285.96,286.18,285.835,286.14,53840.0,285.9951,2024-03-19 14:35:00,999
286.14,286.18,286.02,286.15,34250.0,286.1032,2024-03-19 14:40:00,856
286.15,286.32,286.11,286.14,31022.0,286.212,2024-03-19 14:45:00,820
286.1,286.165,285.89,286.14,39107.0,286.0148,2024-03-19 14:50:00,978
286.11,286.115,285.795,285.89,24036.0,285.9569,2024-03-19 14:55:00,711
285.82,286.04,285.785,286.03,19871.0,285.9094,2024-03-19 15:00:00,529
286.015,286.015,285.87,285.975,15571.0,285.9235,2024-03-19 15:05:00,489
285.98,286.03,285.69,285.69,59004.0,285.9135,2024-03-19 15:10:00,781
285.64,285.665,285.47,285.56,30294.0,285.5601,2024-03-19 15:15:00,817
285.57,285.7,285.47,285.69,30804.0,285.5824,2024-03-19 15:20:00,651
285.7,285.895,285.63,285.75,24619.0,285.7634,2024-03-19 15:25:00,628
285.77,285.95,285.73,285.755,33555.0,285.8356,2024-03-19 15:30:00,714
285.74,286.03,285.73,285.86,19733.0,285.8612,2024-03-19 15:35:00,602
285.89,286.04,285.81,285.8551,20736.0,285.8943,2024-03-19 15:40:00,595
285.87,285.87,285.65,285.7,28724.0,285.7311,2024-03-19 15:45:00,574
285.67,285.76,285.535,285.535,19475.0,285.6557,2024-03-19 15:50:00,515
285.53,285.65,285.475,285.58,19054.0,285.5776,2024-03-19 15:55:00,592
285.57,285.75,285.55,285.57,21640.0,285.629,2024-03-19 16:00:00,642
285.56,285.6,285.38,285.41,24087.0,285.5066,2024-03-19 16:05:00,701
285.42,285.5,285.2907,285.2907,28808.0,285.4239,2024-03-19 16:10:00,592
285.29,285.54,285.25,285.53,19986.0,285.3955,2024-03-19 16:15:00,583
285.55,285.57,285.39,285.5,35416.0,285.4577,2024-03-19 16:20:00,741
285.52,285.735,285.32,285.61,30293.0,285.5729,2024-03-19 16:25:00,746
285.66,285.85,285.62,285.81,29094.0,285.7219,2024-03-19 16:30:00,673
285.79,285.99,285.75,285.89,22593.0,285.8897,2024-03-19 16:35:00,672
285.92,286.13,285.9047,286.08,21993.0,286.0153,2024-03-19 16:40:00,597
286.06,286.12,286.0,286.0619,26467.0,286.0536,2024-03-19 16:45:00,508
286.0983,286.23,285.96,286.03,28864.0,286.135,2024-03-19 16:50:00,967
286.07,286.09,285.83,285.96,20988.0,285.9493,2024-03-19 16:55:00,508
286.015,286.175,285.985,286.085,28330.0,286.0639,2024-03-19 17:00:00,647
286.13,286.25,285.96,286.19,43428.0,286.1283,2024-03-19 17:05:00,743
286.21,286.34,286.18,286.23,23063.0,286.2541,2024-03-19 17:10:00,544
286.23,286.34,286.18,286.22,20666.0,286.2631,2024-03-19 17:15:00,542
286.25,286.345,286.23,286.29,19337.0,286.2816,2024-03-19 17:20:00,535
286.3,286.425,286.3,286.3675,27842.0,286.3668,2024-03-19 17:25:00,656
286.385,286.45,286.24,286.35,68107.0,286.355,2024-03-19 17:30:00,777
286.36,286.465,286.33,286.43,22856.0,286.3919,2024-03-19 17:35:00,546
286.42,286.46,286.3,286.43,12182.0,286.3992,2024-03-19 17:40:00,440
286.45,286.46,286.35,286.41,24566.0,286.413,2024-03-19 17:45:00,579
286.43,286.46,286.16,286.22,23667.0,286.3124,2024-03-19 17:50:00,587
286.21,286.3599,286.21,286.31,18198.0,286.2947,2024-03-19 17:55:00,511
286.3,286.32,286.0772,286.1238,17512.0,286.1688,2024-03-19 18:00:00,522
286.125,286.135,285.9,286.05,29308.0,286.0288,2024-03-19 18:05:00,690
286.04,286.205,286.04,286.12,31112.0,286.0962,2024-03-19 18:10:00,637
286.12,286.31,286.12,286.31,40283.0,286.2578,2024-03-19 18:15:00,802
286.295,286.33,286.02,286.07,32941.0,286.2034,2024-03-19 18:20:00,668
286.07,286.26,285.99,286.23,23337.0,286.1534,2024-03-19 18:25:00,550
286.24,286.3585,286.19,286.3,19581.0,286.262,2024-03-19 18:30:00,615
286.29,286.42,286.28,286.37,19736.0,286.3495,2024-03-19 18:35:00,650
286.38,286.47,286.345,286.45,17183.0,286.4142,2024-03-19 18:40:00,554
286.45,286.45,286.3306,286.42,21122.0,286.4058,2024-03-19 18:45:00,678
286.43,286.5323,286.42,286.48,23872.0,286.485,2024-03-19 18:50:00,693
286.49,286.51,286.31,286.32,40707.0,286.4053,2024-03-19 18:55:00,971
286.31,286.44,286.28,286.31,29506.0,286.3655,2024-03-19 19:00:00,719
286.31,286.31,286.145,286.24,35700.0,286.2206,2024-03-19 19:05:00,824
286.2525,286.355,286.1875,286.26,29771.0,286.2733,2024-03-19 19:10:00,754
286.25,286.44,286.13,286.44,28304.0,286.2647,2024-03-19 19:15:00,736
286.4556,286.58,286.37,286.495,40519.0,286.4794,2024-03-19 19:20:00,967
286.49,286.58,286.39,286.44,29076.0,286.4697,2024-03-19 19:25:00,767
286.4,286.71,286.38,286.59,45053.0,286.5524,2024-03-19 19:30:00,1208
286.6,286.87,286.5952,286.87,42064.0,286.7505,2024-03-19 19:35:00,1142
286.85,286.96,286.79,286.94,82454.0,286.8879,2024-03-19 19:40:00,1559
286.9446,287.36,286.94,287.185,107368.0,287.1569,2024-03-19 19:45:00,2299
287.17,287.5,287.06,287.43,143497.0,287.3138,2024-03-19 19:50:00,2965
287.43,288.06,286.59,287.49,509386.0,287.6586,2024-03-19 19:55:00,7468
287.35,287.35,287.35,287.35,18296.0,287.3499,2024-03-19 20:00:00,34
287.35,287.35,287.35,287.35,10998.0,287.3499,2024-03-19 20:05:00,5
287.35,287.35,287.35,287.35,545.0,287.35,2024-03-19 20:20:00,1
286.7064,286.7064,286.7064,286.7064,100.0,286.7064,2024-03-19 20:25:00,1
289.0,289.0,287.08,287.08,622.0,288.3484,2024-03-20 12:00:00,67
287.9,287.9,287.89,287.89,572.0,287.8934,2024-03-20 12:05:00,12
288.68,288.7,288.65,288.69,722.0,288.647,2024-03-20 13:15:00,19
288.69,288.69,288.07,288.07,2040.0,288.2923,2024-03-20 13:20:00,78
287.62,287.62,287.4,287.4,1260.0,287.6119,2024-03-20 13:25:00,32
287.64,288.26,286.96,288.14,164208.0,287.6155,2024-03-20 13:30:00,2224
288.14,288.45,287.77,287.87,57796.0,288.0565,2024-03-20 13:35:00,1155
287.92,288.66,287.9,288.66,43660.0,288.3182,2024-03-20 13:40:00,1037
288.63,288.69,288.06,288.1276,53526.0,288.4323,2024-03-20 13:45:00,1230
288.11,288.15,287.68,287.9,41485.0,287.8562,2024-03-20 13:50:00,1113
287.89,287.97,287.74,287.78,50474.0,287.8455,2024-03-20 13:55:00,1241
287.77,287.94,287.72,287.7975,39063.0,287.8443,2024-03-20 14:00:00,1082
287.81,287.81,287.25,287.28,59385.0,287.4929,2024-03-20 14:05:00,1548
287.26,287.26,286.96,287.18,45934.0,287.089,2024-03-20 14:10:00,998
287.2,287.28,287.04,287.17,31659.0,287.1594,2024-03-20 14:15:00,720
287.19,287.4999,287.14,287.4579,36667.0,287.3226,2024-03-20 14:20:00,791
287.45,287.47,287.1,287.275,45042.0,287.2714,2024-03-20 14:25:00,878
287.305,287.54,287.23,287.52,31267.0,287.3858,2024-03-20 14:30:00,870
287.48,287.64,287.3,287.4685,93506.0,287.4653,2024-03-20 14:35:00,926
287.5,287.56,287.14,287.14,24299.0,287.3818,2024-03-20 14:40:00,686
287.085,287.11,286.93,286.94,45369.0,287.0313,2024-03-20 14:45:00,945
286.97,287.06,286.88,287.0,24568.0,286.9679,2024-03-20 14:50:00,747
286.9646,287.0602,286.72,286.94,51139.0,286.9124,2024-03-20 14:55:00,1115
286.97,287.0694,286.91,286.97,40540.0,286.986,2024-03-20 15:00:00,956
286.96,286.96,286.77,286.81,20146.0,286.8299,2024-03-20 15:05:00,583
286.81,287.29,286.78,287.29,61066.0,286.8627,2024-03-20 15:10:00,863
287.275,287.33,287.13,287.1997,31877.0,287.2373,2024-03-20 15:15:00,746
287.2,287.34,287.0,287.05,26177.0,287.1471,2024-03-20 15:20:00,741
287.07,287.365,286.99,287.33,18449.0,287.1773,2024-03-20 15:25:00,729
287.29,287.385,287.26,287.2887,12549.0,287.3084,2024-03-20 15:30:00,490
287.29,287.33,287.04,287.07,17172.0,287.1754,2024-03-20 15:35:00,491
287.1,287.1,286.98,287.01,20391.0,287.0429,2024-03-20 15:40:00,664
287.0,287.0,286.84,286.978,17804.0,286.9192,2024-03-20 15:45:00,554
286.96,287.2,286.88,287.13,23031.0,286.9984,2024-03-20 15:50:00,634
287.15,287.42,287.13,287.278,30859.0,287.3282,2024-03-20 15:55:00,1036
287.26,287.4,287.23,287.34,19255.0,287.3609,2024-03-20 16:00:00,541
287.34,287.34,287.05,287.085,14343.0,287.2218,2024-03-20 16:05:00,456
287.12,287.37,287.105,287.32,12216.0,287.2568,2024-03-20 16:10:00,558
287.36,287.4022,287.16,287.225,12356.0,287.2955,2024-03-20 16:15:00,437
287.224,287.385,287.224,287.385,11037.0,287.3045,2024-03-20 16:20:00,414
287.3783,287.435,287.32,287.3664,13474.0,287.3722,2024-03-20 16:25:00,433
287.37,287.5,287.2103,287.5,23129.0,287.3361,2024-03-20 16:30:00,565
287.54,287.69,287.51,287.665,20216.0,287.5863,2024-03-20 16:35:00,462
287.68,287.76,287.67,287.75,12299.0,287.7228,2024-03-20 16:40:00,447
287.7653,287.8,287.69,287.73,9920.0,287.7371,2024-03-20 16:45:00,359
287.72,287.99,287.72,287.95,23817.0,287.8796,2024-03-20 16:50:00,582
287.86,287.9,287.82,287.82,12088.0,287.8443,2024-03-20 16:55:00,370
287.83,287.83,287.72,287.73,7515.0,287.7485,2024-03-20 17:00:00,296
287.77,287.85,287.63,287.64,24889.0,287.7493,2024-03-20 17:05:00,472
287.65,287.67,287.4644,287.5,10356.0,287.5784,2024-03-20 17:10:00,344
287.48,287.6,287.48,287.54,12377.0,287.5496,2024-03-20 17:15:00,433
287.54,287.61,287.52,287.58,12486.0,287.5559,2024-03-20 17:20:00,464
287.6,287.65,287.54,287.54,11135.0,287.609,2024-03-20 17:25:00,291
287.51,287.735,287.51,287.7199,9993.0,287.6007,2024-03-20 17:30:00,485
287.69,287.72,287.46,287.46,12338.0,287.5686,2024-03-20 17:35:00,426
287.45,287.4573,287.26,287.41,20362.0,287.3554,2024-03-20 17:40:00,522
287.39,287.44,287.325,287.42,13016.0,287.3885,2024-03-20 17:45:00,414
287.44,287.48,287.315,287.45,16790.0,287.407,2024-03-20 17:50:00,508
287.3956,287.435,287.11,287.16,11724.0,287.2509,2024-03-20 17:55:00,374
287.2,288.25,287.2,288.195,37420.0,287.8666,2024-03-20 18:00:00,1096
288.27,288.54,287.6,287.71,28690.0,288.2517,2024-03-20 18:05:00,869
287.8,288.17,287.795,287.96,22438.0,287.9916,2024-03-20 18:10:00,681
287.93,287.9436,287.64,287.875,32177.0,287.8052,2024-03-20 18:15:00,781
287.91,288.14,287.85,287.95,23471.0,287.9799,2024-03-20 18:20:00,650
288.09,288.32,287.985,288.32,18159.0,288.1188,2024-03-20 18:25:00,655
288.38,288.43,287.56,287.57,26286.0,287.9743,2024-03-20 18:30:00,904
287.5788,288.19,287.46,288.135,31630.0,287.83,2024-03-20 18:35:00,988
288.135,288.7,288.0842,288.41,36286.0,288.4154,2024-03-20 18:40:00,1028
288.54,289.0,288.54,288.92,34031.0,288.8472,2024-03-20 18:45:00,1142
288.88,288.93,288.63,288.85,33126.0,288.8287,2024-03-20 18:50:00,992
288.86,289.0,288.63,288.68,42882.0,288.8788,2024-03-20 18:55:00,1246
288.72,288.96,288.66,288.91,32825.0,288.8235,2024-03-20 19:00:00,1078
288.92,289.22,288.89,289.01,66717.0,289.0322,2024-03-20 19:05:00,1489
289.0,289.1,288.67,288.73,48514.0,288.8825,2024-03-20 19:10:00,1166
288.76,289.14,288.73,289.1,45452.0,288.9527,2024-03-20 19:15:00,1274
289.1101,289.23,288.98,289.21,32820.0,289.0919,2024-03-20 19:20:00,1011
289.19,289.44,289.0914,289.33,44420.0,289.2728,2024-03-20 19:25:00,1243
289.31,289.41,289.21,289.21,43824.0,289.3279,2024-03-20 19:30:00,1272
289.2,289.52,289.17,289.5,44300.0,289.3205,2024-03-20 19:35:00,1250
289.495,289.57,289.08,289.1,46813.0,289.3112,2024-03-20 19:40:00,1410
289.1,289.39,289.07,289.13,61954.0,289.2453,2024-03-20 19:45:00,1737
289.17,289.46,289.08,289.22,77759.0,289.2696,2024-03-20 19:50:00,2155
289.2,289.87,288.74,289.27,488404.0,289.3157,2024-03-20 19:55:00,7164
289.28,289.28,289.28,289.28,45979.0,289.28,2024-03-20 20:00:00,37
289.42,289.42,289.41,289.41,410.0,289.4248,2024-03-20 20:05:00,4
289.54,289.54,289.54,289.54,2006.0,289.5442,2024-03-20 20:15:00,34
289.28,289.28,289.28,289.28,6245.0,289.28,2024-03-20 20:20:00,1
289.54,289.54,289.54,289.54,128.0,289.5713,2024-03-20 20:25:00,7
289.54,289.54,289.54,289.54,100.0,289.54,2024-03-20 20:50:00,1
289.87,289.87,289.87,289.87,344.0,289.87,2024-03-20 21:10:00,1
289.75,289.75,289.75,289.75,101.0,289.7501,2024-03-20 23:35:00,2
290.58,290.58,290.58,290.58,100.0,290.58,2024-03-21 10:15:00,1
290.0,290.0,288.557,288.557,1556.0,289.917,2024-03-21 12:00:00,104
290.52,290.52,290.52,290.52,251.0,290.52,2024-03-21 12:05:00,4
290.23,290.23,290.09,290.09,1249.0,290.1674,2024-03-21 12:45:00,42
290.5908,290.5908,290.5908,290.5908,500.0,290.5908,2024-03-21 12:55:00,1
289.97,289.97,289.97,289.97,419.0,289.9925,2024-03-21 13:25:00,32
289.97,290.0,288.071,288.6913,137708.0,289.2281,2024-03-21 13:30:00,2296
288.82,289.18,287.9,288.32,81335.0,288.4333,2024-03-21 13:35:00,2053
288.41,288.72,288.01,288.6,60892.0,288.4177,2024-03-21 13:40:00,1481
288.6375,289.05,288.5,288.935,50925.0,288.8287,2024-03-21 13:45:00,1500
288.93,289.16,288.63,288.92,41908.0,288.9279,2024-03-21 13:50:00,1259
289.01,289.5,288.935,289.34,53240.0,289.2212,2024-03-21 13:55:00,1542
289.33,289.71,289.01,289.01,45087.0,289.4278,2024-03-21 14:00:00,1405
288.99,289.26,288.79,289.185,86436.0,288.9845,2024-03-21 14:05:00,1926
289.235,289.47,288.87,289.0,69951.0,289.1973,2024-03-21 14:10:00,1347
288.98,289.125,288.69,288.79,47916.0,288.9266,2024-03-21 14:15:00,1091
288.8,289.12,288.725,288.915,54827.0,288.8774,2024-03-21 14:20:00,1179
288.89,289.31,288.715,289.14,47898.0,289.0031,2024-03-21 14:25:00,980
289.13,289.6365,288.975,289.565,61083.0,289.2629,2024-03-21 14:30:00,1155
289.54,289.75,289.33,289.72,52648.0,289.5022,2024-03-21 14:35:00,1009
289.75,290.41,289.73,290.3,95374.0,290.0775,2024-03-21 14:40:00,1742
290.3,290.396,290.12,290.265,27157.0,290.2835,2024-03-21 14:45:00,702
290.2483,290.35,290.1,290.24,41081.0,290.2461,2024-03-21 14:50:00,901
290.224,290.279,289.9,289.94,35881.0,290.1325,2024-03-21 14:55:00,817
289.91,290.0177,289.57,289.74,61295.0,289.821,2024-03-21 15:00:00,1234
289.74,290.2,289.59,290.2,66778.0,289.8045,2024-03-21 15:05:00,1211
290.2,290.3075,289.77,289.8,73306.0,289.9788,2024-03-21 15:10:00,1189
289.84,289.91,289.6191,289.6191,42671.0,289.732,2024-03-21 15:15:00,901
289.61,289.84,289.51,289.84,29934.0,289.6733,2024-03-21 15:20:00,945
289.82,289.88,289.74,289.825,27456.0,289.8004,2024-03-21 15:25:00,741
289.81,290.42,289.79,290.19,39730.0,290.0896,2024-03-21 15:30:00,1053
290.18,290.36,290.18,290.28,15328.0,290.2935,2024-03-21 15:35:00,544
290.3,290.475,290.3,290.465,26296.0,290.3823,2024-03-21 15:40:00,701
290.47,290.63,290.39,290.595,33626.0,290.4961,2024-03-21 15:45:00,816
290.58,290.775,290.49,290.55,26349.0,290.61,2024-03-21 15:50:00,742
290.56,290.69,290.49,290.505,24058.0,290.6221,2024-03-21 15:55:00,621
290.535,290.5675,290.3,290.35,20960.0,290.4188,2024-03-21 16:00:00,714
290.32,290.36,290.105,290.16,49501.0,290.239,2024-03-21 16:05:00,975
290.18,290.37,290.07,290.31,43332.0,290.1933,2024-03-21 16:10:00,896
290.315,290.46,290.215,290.46,34290.0,290.3303,2024-03-21 16:15:00,798
290.48,290.69,290.47,290.61,45747.0,290.5977,2024-03-21 16:20:00,1168
290.61,290.68,290.38,290.535,71244.0,290.5587,2024-03-21 16:25:00,729
290.555,290.555,290.18,290.39,22736.0,290.3264,2024-03-21 16:30:00,701
290.46,290.52,290.24,290.28,21575.0,290.3694,2024-03-21 16:35:00,681
290.3,290.5,290.3,290.4,21424.0,290.3863,2024-03-21 16:40:00,711
290.37,290.51,290.35,290.51,18505.0,290.4347,2024-03-21 16:45:00,586
290.54,290.65,290.5243,290.56,15890.0,290.5911,2024-03-21 16:50:00,611
290.56,290.65,290.52,290.65,15842.0,290.5797,2024-03-21 16:55:00,524
290.67,290.69,290.5,290.605,20884.0,290.6076,2024-03-21 17:00:00,592
290.62,290.83,290.54,290.76,22255.0,290.6686,2024-03-21 17:05:00,650
290.72,290.96,290.71,290.88,23032.0,290.8579,2024-03-21 17:10:00,787
290.84,290.88,290.67,290.75,27183.0,290.7953,2024-03-21 17:15:00,610
290.695,290.695,290.32,290.36,21193.0,290.5343,2024-03-21 17:20:00,684
290.38,290.55,290.37,290.48,19952.0,290.4583,2024-03-21 17:25:00,576
290.48,290.63,290.3,290.6,29239.0,290.4446,2024-03-21 17:30:00,757
290.65,290.6653,290.53,290.55,25348.0,290.5954,2024-03-21 17:35:00,613
290.55,290.72,290.47,290.67,24128.0,290.5587,2024-03-21 17:40:00,630
290.67,290.73,290.56,290.6301,34201.0,290.6297,2024-03-21 17:45:00,684
290.705,290.8,290.595,290.61,27545.0,290.6977,2024-03-21 17:50:00,704
290.64,290.8,290.5903,290.69,24400.0,290.702,2024-03-21 17:55:00,636
290.69,290.8,290.64,290.77,26125.0,290.7403,2024-03-21 18:00:00,697
290.77,290.85,290.42,290.52,38390.0,290.6567,2024-03-21 18:05:00,763
290.54,290.77,290.52,290.61,23481.0,290.6636,2024-03-21 18:10:00,793
290.6218,290.6218,290.4,290.525,21411.0,290.4957,2024-03-21 18:15:00,712
290.55,290.64,290.5,290.52,16828.0,290.5755,2024-03-21 18:20:00,545
290.55,290.73,290.53,290.69,17908.0,290.6419,2024-03-21 18:25:00,607
290.69,290.71,290.505,290.6,23615.0,290.6222,2024-03-21 18:30:00,817
290.55,290.58,290.44,290.55,27248.0,290.5276,2024-03-21 18:35:00,824
290.55,290.72,290.545,290.72,25698.0,290.638,2024-03-21 18:40:00,888
290.72,290.81,290.68,290.71,25708.0,290.7489,2024-03-21 18:45:00,719
290.68,290.86,290.62,290.63,30454.0,290.7387,2024-03-21 18:50:00,737
290.635,290.69,290.58,290.62,27884.0,290.6279,2024-03-21 18:55:00,709
290.63,290.68,290.52,290.6,34541.0,290.6134,2024-03-21 19:00:00,898
290.6566,290.79,290.59,290.6771,32873.0,290.6966,2024-03-21 19:05:00,915
290.65,290.765,290.58,290.6,45499.0,290.6849,2024-03-21 19:10:00,899
290.6,290.71,290.53,290.542,33773.0,290.6308,2024-03-21 19:15:00,783
290.55,290.59,290.34,290.42,44145.0,290.451,2024-03-21 19:20:00,1240
290.42,290.47,290.31,290.35,41681.0,290.396,2024-03-21 19:25:00,1107
290.335,290.55,290.25,290.32,62766.0,290.4279,2024-03-21 19:30:00,1435
290.33,290.36,290.08,290.175,76490.0,290.2137,2024-03-21 19:35:00,1364
290.19,290.34,290.01,290.285,69320.0,290.1788,2024-03-21 19:40:00,1590
290.295,290.46,290.09,290.22,79032.0,290.24,2024-03-21 19:45:00,1924
290.22,290.39,290.11,290.2,98778.0,290.2527,2024-03-21 19:50:00,2631
290.21,290.67,290.12,290.21,300468.0,290.4658,2024-03-21 19:55:00,5132
290.37,290.37,290.37,290.37,40309.0,290.37,2024-03-21 20:00:00,38
290.37,290.37,290.37,290.37,3101.0,290.3697,2024-03-21 20:10:00,7
290.37,290.37,290.37,290.37,701.0,290.37,2024-03-21 20:15:00,6
290.37,290.37,290.37,290.37,3898.0,290.37,2024-03-21 20:20:00,7
290.37,290.37,290.37,290.37,1115.0,290.3671,2024-03-21 20:25:00,5
290.1,290.1,290.1,290.1,1003.0,290.118,2024-03-21 22:10:00,12
290.57,290.57,290.5,290.5,300.0,290.5271,2024-03-22 11:40:00,8
290.52,290.52,290.52,290.52,469.0,290.5248,2024-03-22 11:45:00,21
290.5,290.5,290.19,290.19,451.0,290.422,2024-03-22 12:00:00,48
290.52,290.52,290.52,290.52,105.0,290.52,2024-03-22 12:20:00,2
290.41,290.41,290.41,290.41,185.0,290.4186,2024-03-22 12:35:00,10
290.51,290.51,290.51,290.51,171.0,290.5084,2024-03-22 13:15:00,4
290.26,290.26,289.85,289.85,3183.0,290.0134,2024-03-22 13:25:00,68
290.0,290.49,289.35,289.39,271853.0,289.9201,2024-03-22 13:30:00,3179
289.37,289.51,288.66,288.73,114625.0,289.2168,2024-03-22 13:35:00,1805
